web-scraper-order;web-scraper-start-url;chaussures_links;chaussures_links-href;type_chaussures;prix;adresse;image_lien-src
1707690825-464;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4185088;Baskets homme;Prix sur demande;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_4185088_uploaded_image1_1682028837.jpg
1707690830-465;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-4187172;Chaussures orthopédiques;11 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4187172_uploaded_image1_1682249605.jpg
1707690835-466;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4149175;Chaussures homme;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707690844-467;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/babouches-homme-4149215;Babouches  homme;12 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4271713_uploaded_image1_1687823032.jpg
1707690851-468;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-gucci-4190528;Chaussures Gucci;25 000 CFA;Almadies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4190528_uploaded_image1_1682470426.jpg
1707690857-469;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4191663;Baskets homme;24 000 CFA;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4191663_uploaded_image1_1682538159.jpg
1707690862-470;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-1-4191805;Baskets Nike Air Force 1;13 000 CFA;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_4191805_uploaded_image1_1682546709.jpg
1707690867-471;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4153000;Chaussures homme;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707690877-472;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-4194295;Chaussures Berluti;35 000 CFA;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4580950_uploaded_image1_1707221652.jpg
1707690882-473;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4194298;Chaussures homme;25 000 CFA;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4580944_uploaded_image1_1707221459.jpg
1707690888-474;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4161566;Chaussures homme;7 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707690894-475;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4194323;Chaussures homme;35 000 CFA;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4580944_uploaded_image1_1707221459.jpg
1707690899-476;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4194331;Chaussures  homme;25 000 CFA;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4580944_uploaded_image1_1707221459.jpg
1707690904-477;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4159569;Chaussures homme;10 000 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_4401826_uploaded_image1_1696405165.jpg
1707690915-478;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mixte-4195768;Chaussures  mixte;Prix sur demande;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4195768_uploaded_image1_1682863074.jpg
1707690921-479;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-nike-4196370;Baskets Dior Nike;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4196370_uploaded_image1_1682898042.jpg
1707690929-480;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4164929;Chaussures homme;7 000 CFA;Keur Massar, Sénégal;https://images.coinafrique.com/thumb_4523366_uploaded_image1_1704205595.jpg
1707690934-481;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mixtes-4197312;Chaussures mixtes;12 500 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4208228_uploaded_image1_1683592437.jpg
1707690940-482;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-4197725;Baskets Nike;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4248715_uploaded_image2_1686261530.jpeg
1707690948-483;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4166609;Chaussures homme;18 000 CFA;Keur Massar, Sénégal;https://images.coinafrique.com/thumb_4523366_uploaded_image1_1704205595.jpg
1707690954-484;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-13-4198104;Baskets Jordan 13;25 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4201870_uploaded_image1_1683199114.jpg
1707690959-485;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4166893;Chaussures homme;8 000 CFA;Keur Massar, Sénégal;https://images.coinafrique.com/thumb_4523366_uploaded_image1_1704205595.jpg
1707690964-486;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-4198219;Baskets Nike Air Force;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4399368_uploaded_image1_1696262705.jpg
1707690969-487;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabies-clarks-4198227;Chaussures Wallabies Clarks;25 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4198227_uploaded_image1_1683023337.jpg
1707690978-488;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/souliers-homme-4198230;Souliers homme;25 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4309590_uploaded_image1_1690388523.jpg
1707690985-489;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-sebago-4198232;Mocassins Sébago;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4198232_uploaded_image1_1683023553.jpg
1707690991-490;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-cuir-homme-4198299;Chaussures cuir homme;12 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4434969_uploaded_image1_1698608864.jpg
1707690998-491;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mixte-4198321;Chaussures mixte;12 500 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4208228_uploaded_image1_1683592437.jpg
1707691004-492;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-3-4199130;Baskets Jordan 3;35 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4199130_uploaded_image1_1683051558.jpg
1707691009-493;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-4199401;Baskets New Balance;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4483550_uploaded_image1_1701635608.jpg
1707691015-494;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-jordan-4199404;Baskets Nike Air Jordan;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4199404_uploaded_image1_1683067880.jpg
1707691020-495;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopediques-4199753;Sandales orthopédiques;12 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4512024_uploaded_image1_1703357456.jpg
1707691027-496;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4168348;Chaussures homme;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707691032-497;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-mixte-4201063;Sandales mixte;10 500 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4201063_uploaded_image1_1683143091.jpg
1707691038-498;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4169224;Chaussures homme;14 000 CFA;Keur Massar, Sénégal;https://images.coinafrique.com/thumb_4523366_uploaded_image1_1704205595.jpg
1707691043-499;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4163224;Chaussures homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707691050-500;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/babouches-homme-4163239;Babouches homme;12 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4271713_uploaded_image1_1687823032.jpg
1707691055-501;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4163234;Chaussures homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707691060-502;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4201416;Baskets homme;25 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4277379_uploaded_image1_1688279618.jpg
1707691065-503;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4169501;Chaussures homme;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707691074-504;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;favorite_border9mois;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-4169505;Mocassins homme;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4402039_uploaded_image1_1696414425.jpg
1707690153-337;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4108831;Chaussures homme;13 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4113561_uploaded_image1_1677623850.jpg
1707690158-338;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4108830;Chaussures homme;25 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4113561_uploaded_image1_1677623850.jpg
1707690162-339;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4108828;Chaussures homme;20 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4113561_uploaded_image1_1677623850.jpg
1707690167-340;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-4108825;Chaussures Stan Smith;13 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4113574_uploaded_image1_1677624355.jpg
1707690172-341;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4150174;Chaussures homme;25 000 CFA;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4580944_uploaded_image1_1707221459.jpg
1707690177-342;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-femme-4150331;Sandales femme;6 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4150331_uploaded_image1_1679881893.jpg
1707690182-343;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-cuir-homme-4152011;Sandales cuir homme;15 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4152011_uploaded_image1_1679997785.jpg
1707690186-344;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-1-4118656;Baskets Nike Air Force 1;12 500 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4118656_uploaded_image1_1677859411.jpg
1707690191-345;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-yeezy-700-v3-azael-4124310;Baskets Adidas Yeezy 700 V3 Azael;30 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4124310_uploaded_image1_1678211795.jpg
1707690196-346;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4110743;Chaussures homme;25 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4113561_uploaded_image1_1677623850.jpg
1707690201-347;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-4110745;Chaussures Stan Smith;13 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4113574_uploaded_image1_1677624355.jpg
1707690207-348;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4110748;Chaussures homme;13 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4113561_uploaded_image1_1677623850.jpg
1707690212-349;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/sandale-orthopediques-4113314;Sandale orthopédiques;13 500 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4512024_uploaded_image1_1703357456.jpg
1707690217-350;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopediques-4113317;Sandales orthopédiques;13 500 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4512024_uploaded_image1_1703357456.jpg
1707690221-351;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopediques-4113316;Sandales orthopédiques;13 500 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4512024_uploaded_image1_1703357456.jpg
1707690228-352;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-montantes-berluti-4155393;Chaussures montantes Berluti;27 000 CFA;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4580944_uploaded_image1_1707221459.jpg
1707690233-353;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4113549;Chaussures homme;20 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4113561_uploaded_image1_1677623850.jpg
1707690237-354;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4113551;Chaussures homme;25 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4113561_uploaded_image1_1677623850.jpg
1707690243-355;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4113547;Chaussures homme;25 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4113561_uploaded_image1_1677623850.jpg
1707690248-356;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4113566;Chaussures homme;16 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4113561_uploaded_image1_1677623850.jpg
1707690253-357;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4113561;Chaussures homme;25 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4113561_uploaded_image1_1677623850.jpg
1707690259-358;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-4113574;Chaussures Stan Smith;13 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4113574_uploaded_image1_1677624355.jpg
1707690263-359;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4156424;Chaussures homme;10 000 CFA;Patte d'oie, Dakar, Sénégal;https://images.coinafrique.com/thumb_4356367_uploaded_image1_1693409190.jpg
1707690268-360;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4120267;Chaussures homme;35 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707690274-361;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4115652;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707690279-362;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4117091;Chaussures homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707690283-363;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/wallabees-4115658;Wallabees;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544912_uploaded_image1_1705254624.jpg
1707690288-364;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4157088;Chaussures homme;Prix sur demande;Touba, Sénégal;https://images.coinafrique.com/thumb_4556672_uploaded_image1_1705878698.jpg
1707690293-365;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4117141;Chaussures homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707690299-366;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4117147;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707690304-367;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4117128;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707690309-368;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4121230;Chaussures homme;12 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707690314-369;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4121241;Chaussures homme;10 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707690319-370;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4121248;Chaussures homme;12 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707690326-371;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopediques-4118719;Sandales orthopédiques;13 500 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4512024_uploaded_image1_1703357456.jpg
1707690331-372;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4159144;Baskets homme;15 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4402968_uploaded_image1_1696451339.jpg
1707690337-373;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4159147;Baskets homme;15 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4402968_uploaded_image1_1696451339.jpg
1707690344-374;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-one-4159456;Baskets  Air Force One;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4376377_uploaded_image1_1694687055.jpg
1707690354-375;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-1-4159492;Baskets  Nike Air Force 1;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4402736_uploaded_image1_1696439735.jpg
1707690359-376;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-fear-4159496;Baskets  Nike Fear;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4159496_uploaded_image1_1680458214.jpg
1707690365-377;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4160033;Chaussures homme;35 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707690369-378;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-max-720-4160986;Baskets Nike Air Max 720;20 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4297522_uploaded_image1_1689593749.jpg
1707690374-379;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-max-720-4161025;Baskets Nike Air Max 720;20 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4297522_uploaded_image1_1689593749.jpg
1707690379-380;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/slippers-homme-4161031;Slippers homme;5 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4161031_uploaded_image1_1680536676.jpg
1707690384-381;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-valentino-gravani-4161040;Sandales Valentino Gravani;5 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4161040_uploaded_image1_1680536854.jpg
1707690390-382;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-xiii-retro-4161073;Baskets Jordan XIII Retro;20 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4161073_uploaded_image1_1680537357.jpg
1707690394-383;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-1-4161081;Baskets Nike Air force 1;20 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4161081_uploaded_image1_1680537623.jpg
1707690399-384;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-4121019;Chaussures Stan Smith;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4448223_uploaded_image1_1699396073.jpg
1707690404-385;https://sn.coinafrique.com/categorie/chaussures-homme?page=16;favorite_border10mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4121015;Chaussures homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
