web-scraper-order;web-scraper-start-url;chaussures_links;chaussures_links-href;type_chaussures;prix;adresse;image_lien-src
1707677430-151;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussons-bebe-1910111;Chaussons bébé;1 000 CFA;Rufisque, Sénégal;
1707677441-152;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2059409;Chaussures enfants;15 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1707677454-153;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2061921;Chaussures enfant;10 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1707677464-154;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2061925;Chaussures enfants;10 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1707677473-155;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2061928;Chaussures enfants;10 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1707677485-156;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2061930;Chaussures enfant;10 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1707677498-157;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2061931;Chaussures enfants;10 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1707677511-158;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2063093;Chaussures enfant;7 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1707677526-159;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2063105;Chaussures enfant;7 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1707677540-160;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2065078;Chaussures enfant;10 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1707677551-161;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2065082;Chaussures enfant;10 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1707677563-162;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2065087;Chaussures enfant;10 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1707677575-163;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcon-2076146;Chaussures /  garçon;8 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2076146_uploaded_image1_1588892627.jpg
1707677589-164;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-2076365;Mocassins enfant;8 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2076365_uploaded_image1_1588895603.jpg
1707677601-165;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2085293;Chaussures enfant;1 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_2085293_uploaded_image1_1589039358.jpg
1707677614-166;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2089890;Chaussures enfant;10 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_3641151_uploaded_image2_1649247824.jpeg
1707677632-167;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2107561;Chaussures enfant;15 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4287055_uploaded_image1_1688860044.jpg
1707677643-168;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2132107;Chaussures enfant;5 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1707677657-169;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2136742;Chaussures enfant;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707677671-170;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfants-2141792;Claquettes enfants;3 500 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_2141792_uploaded_image1_1589925335.jpg
1707677683-171;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2155033;Chaussures enfant;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4514824_uploaded_image1_1703615498.jpg
1707677696-172;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2159342;Chaussures enfant;25 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707677708-173;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-bebe-2183732;Chaussures pour bébé;1 500 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_2085293_uploaded_image1_1589039358.jpg
1707677743-174;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-2194875;Chaussures pour enfant;15 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4287055_uploaded_image1_1688860044.jpg
1707677750-175;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-2215961;Mocassins enfant;3 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_2215961_uploaded_image1_1591114475.jpg
1707677762-176;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2226808;Chaussures enfant;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707677775-177;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfant-2226824;Claquettes enfant;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_2972548_uploaded_image1_1614340301.jpg
1707677787-178;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2232790;Chaussures enfant;8 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707677801-179;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2232803;Chaussures enfant;8 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707677813-180;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2232916;Chaussures  enfant;8 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707677828-181;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2267587;Chaussures enfant;5 000 CFA;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_2818578_uploaded_image1_1607458128.jpg
1707677842-182;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/bottes-de-pluie-2306870;Bottes de pluie;5 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_2306870_uploaded_image1_1592485025.jpg
1707677855-183;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2309224;Chaussures enfant;7 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707677867-184;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussettes-enfants-0-a-12-ans-2309761;Chaussettes enfants 0 à 12 ans;2 000 CFA;Dakar, Sénégal;
1707677881-185;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2325327;Chaussures enfant;7 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707677891-186;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2338242;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707677903-187;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2338432;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707677912-188;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-2342498;Chaussures;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707677921-189;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2347318;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707677933-190;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2353584;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707677943-191;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-2355154;Chaussures bébé;5 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_3106484_uploaded_image1_1620567535.jpg
1707677953-192;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2355164;Chaussures enfants;5 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707677967-193;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2358522;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707677984-194;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2358530;Chaussures enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707677996-195;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2362995;Chaussures enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678010-196;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2368592;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678019-197;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2368597;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678028-198;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2368631;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678041-199;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-2370678;Chaussures bébé;2 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_2085293_uploaded_image1_1589039358.jpg
1707678052-200;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2372034;Chaussures enfant;7 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_3641151_uploaded_image2_1649247824.jpeg
1707678061-201;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2373859;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678074-202;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2374657;Chaussures enfants;5 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678084-203;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2384989;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678095-204;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2384995;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678108-205;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2386398;Chaussures enfants;5 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678118-206;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2387223;Chaussures enfant;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4514824_uploaded_image1_1703615498.jpg
1707678128-207;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-talons-enfants-2387260;Chaussures talons / enfants;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2387260_uploaded_image1_1593777158.jpg
1707678139-208;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2394779;Chaussures Enfants;9 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678149-209;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2394784;Chaussures Enfants;9 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678157-210;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2394785;Chaussures enfant;9 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678167-211;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2394786;Chaussures enfant;9 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678177-212;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2406756;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678188-213;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2406856;Chaussures enfant;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678198-214;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2406863;Chaussures enfants;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678211-215;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2410519;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678225-216;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2413078;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678233-217;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-fille-o-1-mois-2415033;Chaussures bébé fille o-1 mois;3 000 CFA;Sicap Liberté, Dakar, Sénégal;
1707678244-218;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2420872;Chaussures enfant;2 200 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678256-219;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2420883;Chaussures enfant;30 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678266-220;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2425191;Chaussures enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678274-221;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2428820;Chaussures Enfants;8 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678284-222;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2428822;Chaussures enfant;8 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678292-223;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2428826;Chaussures Enfants;8 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678302-224;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2428992;Chaussures enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678311-225;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2430002;Chaussures enfant;Prix sur demande;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_3513868_uploaded_image1_1641563929.jpg
1707678322-226;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2430991;Chaussures Enfants;4 500 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678332-227;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2431710;Chaussures Enfants;8 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678344-228;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2431711;Chaussures Enfants;8 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678355-229;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-filles-2439527;Chaussures pour filles;12 000 CFA;Hann Bel-Air, Dakar, Sénégal;https://images.coinafrique.com/thumb_2439527_uploaded_image1_1594751426.jpg
1707678363-230;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2443093;Chaussures enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678371-231;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2443671;Chaussures enfants;Prix sur demande;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1707678382-232;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2443709;Chaussures enfant;5 500 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1707678390-233;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2443725;Chaussures enfants;6 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1707678399-234;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2444525;Chaussures enfant;4 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678412-235;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2444887;Chaussures enfant;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678421-236;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2447627;Chaussures enfants;Prix sur demande;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_3641151_uploaded_image2_1649247824.jpeg
1707678433-237;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2452832;Chaussures enfants;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707678444-238;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2456502;Chaussures enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1707678453-239;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2460595;Chaussures enfants;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
